title,datePosted,Year,is_IT,tech_python,tech_sql___databases,tech_java___.net,tech_cloud_(aws_azure_gcp),tech_machine_learning___ai,tech_cybersecurity,tech_devops___docker,tech_networking,tech_agile___scrum,tech_data_engineering,soft_teamwork,soft_client_facing,soft_communication,soft_adaptability,soft_critical_thinking,soft_leadership,soft_time_management,soft_attention_to_detail,soft_problem_solving,soft_creativity
"DOCTOR, RHEUMATOLOGY SPECIALIST",2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICO/A CIRUGÍA GENERAL Y APARATO DIGESTIVO,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Managers for many different teams,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Process Scientist and Process Engineer,2024-03-14,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Process Supporter,2024-03-14,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automation Engineers,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automation Engineers,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skilled Workers for Healthcare and Elderly Care,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automation Manager,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battery R&D Engineer/Scientist,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Engineer,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR CAMIÓN GRÚA. CARNET C/CE,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEFE DE TALLER EN CAMPO PARA EL ÁREA DE MANTENIMIENTO (MUJER/HOMBRE/DIVERSO),2024-03-04,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ELECTROMECÁNICO (m/f/d),2024-03-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EU projects manager,2024-01-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BECAS PARA INVESTIGADORES: CANDIDATOS R1, R2, R3 PARA LOS GRUPOS DE INVESTIGACIÓN DE LA FUNDACIÓN PÚBLICA ANDALUZA PROGRESO Y SALUD (FPS)",2024-01-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLC DIRECTOR SOUTH EAST EUROPE & ALPS,2023-10-03,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WAITER,2019-07-08,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR/A CANTO MODERNO,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLICÍA PORTUARIO/A,2024-04-04,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARQUITECTO/A,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRADUCTOR/A EUSKERA-INGLÉS-CASTELLANO,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A SUPERIOR DE NORMALIZACIÓN LINGÚÍSTICA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICO/A DE EMPRESA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MÉDICO/A,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A TÉCNICO/A AGRÍCOLA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERADOR/A DEL CENTRO INTEGRAL DE GESTIÓN DE EMERGENCIAS,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR HORTOFRUTÍCOLA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A PROMOCIÓN ECONÓMICA,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COORDINADOR/A DEL ÁREA TERRITORIAL,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR/A DE MÚSICA - ESPECIALIDAD PIANO,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROFESOR/A DE MÚSICA - ESPECIALIDAD TXISTU,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE SERVICIOS MÚLTIPLES,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TÉCNICO/A RESPONSABLE DE DISCIPLINA URBANISTICA, PLANEAMIENTO, OBRAS Y SERVICIOS",2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE ADMINISTRACIÓN GENERAL,2024-04-02,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE NORMALIZACIÓN LINGÚÍSTICA,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGENTE DE SERVICIO DE LA POLICÍA LOCAL,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A,2024-03-25,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEÓN/A DEL COMPLEJO DEPORTIVO,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE CASA DE CULTURA,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR ADMINISTRATIVO/A,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE DEPORTES,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE SERVICIO,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR DE ENFERMERÍA,2024-03-18,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEÓNES/AS DEL COMPLEJO DEPORTIVO,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A SUPERIOR DE GESTIÓN ECONÓMICO-ADMINISTRATIVA,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A,2024-03-14,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMPLEADO/A DE SERVICIOS MULTIPLES,2024-02-13,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE RR.HH.,2023-01-19,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERO/A DE HOTEL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
COCINERO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A PULIDO CHAPA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RECEPCIONISTA DE HOTEL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COORDINADOR/A DE SERVICIOS DE LIMPIEZA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE MANTENIMIENTO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ADMINISTRATIVA/O DEPARTAMENTO ADMINISTRACIÓN DE PERSONAL CON CERTIFICADO DE DISCAPACIDAD.,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A PREPARADOR/A DE PINTURA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORMADOR/A DE RECICLAJE,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A DE AUTOMATIZACIÓN SENIOR,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTADOR/A DE ESTRUCTURAS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICA/O DE SOPORTE MICROINFORMÁTICA CON EUSKERA.,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A DE EXPORTACIÓN INGLÉS Y FRANCÉS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A DE LOGÍSTICA - FABRICACIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENCARGADOS/AS DE OBRA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
COCINERO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A COMERCIAL DE EXPORTACIÓN CON ALEMÁN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A SENIOR CALIDAD,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A DE OBRA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MECÁNICO/A AJUSTADOR/A OF. 1ª / CARRETILLAS ELEVADORAS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENCARGADO/A DE TIENDA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE TALLER,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TORNERO/A CONVENCIONAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A RECEPCIONISTA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A CON CERTIFICADO DISCAPACIDAD,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A COMERCIAL INTERNACIONAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A ARTES GRÁFICAS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRESADOR/A - MANDRINADOR/A CNC,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONTROLLER ADMINISTRACION PERSONAL Y FINANCIERO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
MÉDICO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ELECTROMECÁNICO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TÉCNICO/A ESPECIALISTA EN RENOVABLES Y SISTEMAS,2024-04-12,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELECTROMECÁNICO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OPERARIO/A TRABAJOS EN CAMPA AL AIRE LIBRE CON CARRETILLA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A CON INGLÉS ALTO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLDADOR/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A MANTENIMIENTO ELÉCTRICO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENCARGADO/A DE OBRA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A ELECTRONICO PARA AUTOMOCION (S),2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OPERARIO/A MAQUINISTA H/M ALIMENTACIÓN INDUSTRIAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRIGORISTA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
COORDINADOR/A TÉCNICO/A TEAM LEADER EN EL ÁMBITO DE GESTIÓN DE VULNERABILIDADES Y ALERTA TEMPRANA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASISTENTE ADMINISTRATIVO/A DE OPERACIONES,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A COMERCIAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DISEÑO WEB Y RRSS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PREPARACIÓN CABLEADO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VENDEDORES/AS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PROJECT MANAGER DESARROLLO PRODUCTO AUTOMOCIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMPIADOR/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEÓN/A INSTALADOR/A POLIVALENTE AUTOCARAVANAS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CONSULTOR/A ONSITE RRHH (TAG),2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A DE ADMISIÓN HOSPITALARIA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CALDERERO/A - SOLDADOR/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAPISTA VEHÍCULOS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TÉCNICO/A DE SALAS DE CALDERAS, CLIMATIZACIÓN Y CALEFACCIÓN",2024-04-12,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE SOPORTE Y SISTEMAS,2024-04-12,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCO/A. SUP. PREVENCION RIESGOS LABORALES. COORDINADOR/A SEGURIDAD Y SALUD. TIT. GRADO.,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRACIÓN EXPEDICIONES,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARQUITECTO/A TÉCNICO/A O SUPERIOR,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PLANIFICADOR/A DE PRODUCCIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A NÓMINAS SENIOR,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PINTOR/A INDUSTRIAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PERSONAL DE ENFERMERÍA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CORPORATE PROJECT MANAGER,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A CÁLCULO FEM,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A CORTE METÁLICO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADJUNTO/A DIRECCIÓN - SECTOR INMOBILIARIO / CONSTRUCCIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENCARGADA/O DE TIENDA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
OPERARIO/A PULIDO DE CHAPA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE MECANIZADO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEPENDIENTE/A FLORISTERÍA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUX. ADMINSITRATIVO/A. BACK OFFICE,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A INDUSTRIAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE MANTENIMIENTO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOLDADOR/A CON SEMIAUTOMÁTICA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYTE. COCINA Y LIMPIEZA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ATENCIÓN AL PÚBLICO EN ESTACIÓN DE SERVICIO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ELECTROMECÁNICO/A DE VEHÍCULOS Y ASESOR/A DE SERVICIOS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONSULTOR/A DE RECURSOS HUMANOS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
REBARBADOR/A (AJUSTADOR/A),2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE MANDRINADORA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE PRODUCCIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COORDINADOR/A TÉCNICO DE REFORMAS EN VIVIENDAS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TELEOPERADOR/A,2024-04-12,2024,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ANALISTA PROGRAMADOR/A ANGULAR,2024-04-12,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUSINESS DEVELOPMENT,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CAMARERO/A DE PISO HOTEL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OFICIAL/A 1ª OBRA / RESPONSABLE DE OBRA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMERCIAL PRÓTESIS DENTALES,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FARMACÉUTICO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REPARTIDOR/A MEDIA JORNADA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCINERO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE REDES N1,2024-04-12,2024,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
PROGRAMADOR/A ELECTRÓNICO,2024-04-12,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARPINTERO/A EN PVC,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AYUDANTE DE OBRA CIVIL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANTENIMIENTO ELECTROMECÁNICO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JEFA/E DE MANTENIMIENTO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
JEFE/A MANTENIMIENTO DE INSTALACIONES,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A MECÁNICO/A (TRATAMIENTOS DE AGUAS) (N),2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEROCULTORES/AS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONTADOR/A ELECTROMECÁNICO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A DE PRODUCTO (AUTOMOCIÓN),2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE MONTAJE ELECTROMECÁNICO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZO/A DE ALMACÉN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALMACENERO/A Y SOPORTE PARA DEPARTAMENTO COMERCIAL DE SUCURSAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VENDEDOR/A MUEBLES,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MECÁNICO/A DE VEHÍCULOS OFICIAL DE 1ª,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"CAMAREROS/AS DE SALA, BAR Y TERRAZA",2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPONSABLE DE CENTRO/TALLER- SECTOR AUTOMOCIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INGENIERO/A CALIDAD PROCESOS LOGÍSTICOS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A ATENCIÓN AL USUARIO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
RESPONSABLE DE MANTENIMIENTO / CLIENTE FINAL-MULTINACIONAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LIMPIADOR/A INDUSTRIAL,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUXILIAR ADMINISTRATIVO/A - OFERTAS TÉCNICAS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONITOR/A COMEDOR ESCOLAR,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CONDUCTOR/A CAMIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REPARTIDOR/A CON OFIMÁTICA,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMARERA/O PISOS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERADOR/A DE PLANTA - SECTOR QUÍMICO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADMINISTRATIVO/A ATENCION AL CLIENTE - INGLÉS,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
OPERARIO/A PRODUCCIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIO/A DE 1º,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TÉCNICO/A DE MANTENIMIENTO ELECTROMECÁNICO,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
PLANIFICADOR/A PRODUCCIÓN,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPERARIOS/AS INDUSTRIALES,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TECNICA/O INFORMATICA/O HELP DESK PARA DTIC,2024-04-12,2024,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CARRETILLERO/A,2024-04-12,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
