source,extraction_timestamp,title,addressLocality,addressRegion,description,datePosted,offer_number,employmentType,collective,occupationalCategory,workday,age,employmentSituation,driverLicense,educationRequirements,experienceRequirements,contactinformation,numberPositions,participants
1,2024-04-14 10:34:56,DEPENDIENTE/A ITINERANTE.,Donostia/San Sebastián,Gipuzkoa,"SE PRECISA Dependiente/a itinerante para Donostia, Hernani, Rentería e Irún. TAREAS: Atención al cliente Reposición de tienda Manejo de caja. OFERTA DE EMPLEO PARA DEMANDANTES PERTENECIENTES AL COLECTIVO ESPECIAL SEGÚN LEY 44/2007 DE EMPRESAS DE INSERCIÓN. REQUISITOS IMPRESCINDIBLES: Estar en desempleo y de alta en Lanbide. Tener firmado con Lanbide un Convenio de Inserción Activo y ser susceptible de ser contrato por una Empresa de Inserción. REQUISITOS VALORABLES: Nivel fluido de euskera a nivel escrito u oral. Formación/Experiencia en atención al cliente. SE OFRECE: Contrato jornada completa de 1 año, prorrogable hasta 3 De lunes a sábado jornada partida. Sueldo bruto aproximado 1323,00 Euros (12 pagas)",09/04/2024,162024002660,LABORAL TEMPORAL,,"DEPENDIENTES DE COMERCIO, EN GENERAL",,,,,,,,1,16
1,2024-04-14 10:34:56,AYUDANTE DE CAMARERA/O,Salvatierra/Agurain,Araba/Álava,Tareas como ayudante de camarera/o. Imprescindible: 1 año de experiencia. Tipo de contrato: indefinido. Tipo de jornada: completa.,09/04/2024,162024002599,LABORAL INDEFINIDO,,"CAMAREROS, EN GENERAL",,,,,Experiencia mínima: 1 año,1 año,,1,12
1,2024-04-14 10:34:56,MONITOR ACTIVIDADES DIRIGIDAS,Lasarte-Oria,Gipuzkoa,"Monitor de actividades dirigidas: Body Pump, pilates, Cross Training, Spinning. REQUISITOS IMPRESCINDIBLES: Grado Superior animación sociodeportiva. REQUISITOS A VALORAR: Don de gentes, enérgica/o. SE OFRECE: Contrato temporal de 6 meses salario bruto aproximado: 13 euros hora fecha prevista incorporación: 04/03/2024",09/04/2024,162024002155,LABORAL TEMPORAL,,MONITORES Y/O ANIMADORES DEPORTIVOS,,,,,Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: TÉCNICO SUPERIOR en Enseñanza y Animación Sociodeportiva,,,1,4
1,2024-04-14 10:34:56,DEPENDIENTE/A DE CARNICERIA,Mungia,Bizkaia,"DEPENDIENTE/A DE CARNICERIA EXPERTO EN DESPIECE Y CORTE DE TODA VARIEDAD DE CARNES, Y QUE REALICEN UNA EXCELENTE ACOGIDA, ATENCION Y VENTA AL CLIENTE. CONOCEDOR DEL PRODUCTO, QUE SEPA PREPARAR DE FORMA ATRACTIVA EL MOSTRADOR GARANTIZANDO LA FRESCURA DE LOS PRODUCTOS. CONTRATO TEMPORAL. JORNADA COMPLETA. REQUISITOS IMPRESCINDIBLES: 6 MESES DE EXPERIENCIA, TRANSPORTE.",09/04/2024,162024001917,LABORAL TEMPORAL,,CARNICEROS PARA LA VENTA EN COMERCIO,Nº de puestos: 2,,,,Experiencia mínima: 6 meses,6 meses,,2,9
1,2024-04-14 10:34:56,TORNERO/A CONVENCIONAL Ó CNC,Hernani,Gipuzkoa,"Se necesita Tornero/a Convencionaló CNC, con 5 años de experiencia e interpretación de planos. Se ofrece: Contrato de 1 mes y posibilidades de indefinido. Horario: A 2 turnos (mañana y tarde). Salario: Según valía y experiencia.",09/04/2024,162024001277,LABORAL TEMPORAL,,"OPERADORES DE TORNO UNIVERSAL, AUTOMÁTICO Y/O REVOLVER",,,,,Experiencia mínima: 4 años,4 años,,1,7
1,2024-04-14 10:34:56,OPERARIO/A MONTAJES,Zarautz,Gipuzkoa,"Empresa ubicada en Zarautz busca operarios/as para realizar montajes manuales de módulos de batería, cableados y pruebas funcionales. IMPRESCINDIBLE que tengan una discapacidad igual o superior al 33%, que sean autónomos en el puesto de trabajo y que tengan destreza manual. Se ofrece contrato temporal con posibilidad de continuidad. Jornada completa. Se valora tener vehículo",09/04/2024,162024000888,LABORAL TEMPORAL,Discapacitados/as,"MONTADORES-AJUSTADORES DE ELEMENTOS MECÁNICOS, EN CADENA DE MONTAJE (EXCEPTO AUTOMOCIÓN)",Nº de puestos: 2,,,,"EXPERIENCIA Ocupación: MONTADORES-AJUSTADORES DE ELEMENTOS MECÁNICOS, EN CADENA DE MONTAJE (EXCEPTO AUTOMOCIÓN) (2 Meses )",,,2,7
1,2024-04-14 10:34:56,OPERARIO/A MONTAJES,Irun,Gipuzkoa,"Empresa ubicada en Irun necesita operarios/as para realizar montajes manuales de electrónica. Imprescindible tener una Discapacidad igual o superior al 33%. Se requiere de habilidad bimanual, bipedestación. Se ofrece contrato temporal con posibilidad de continuidad. Se valora tener vehículo",09/04/2024,162024000887,LABORAL TEMPORAL,Discapacitados/as,"MONTADORES DE APARATOS ELECTRÓNICOS, EN GENERAL",,,,,"EXPERIENCIA Ocupación: MONTADORES DE APARATOS ELECTRÓNICOS, EN GENERAL (2 Meses )",,,3,24
1,2024-04-14 10:34:56,PELUQUERA/O,Bilbao,Bizkaia,PELUQUERA/O CON EXPERIENCIA Y/O FORMACIÓN,09/04/2024,162023014904,LABORAL TEMPORAL,,PELUQUEROS UNISEX,,,,,Experiencia mínima: 1 año,1 año,,1,18
1,2024-04-14 10:34:56,ELES0110-DESARROLLO DE PROYECTOS DE INFRAESTRUCTURAS DE TELECOM. Y DE REDES DE VOZ Y DATOS EN EDI,Leioa,Bizkaia,"Docente para especialidades de la rama de electricidad. Se requiere: Licenciado, Diplomado, Ingeniero Técnico, Arquitecto Técnico o el título de grado correspondiente u otros títulos equivalentes. Experiencia profesional de 1 año en el área de electricidad",09/04/2024,162023013198,LABORAL TEMPORAL,,FORMADORES DE FORMACIÓN OCUPACIONAL NO REGLADA,,,,,NIVELES FORMATIVOS REQUERIDOS Desde ENSEÑANZAS UNIVERSITARIAS DE GRADO Hasta ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER,,,2,4
1,2024-04-14 10:34:56,RESPONSABLE DEL SERVICIO DE COMUNICACION,Vitoria-Gasteiz,Araba/Álava,"Desde la Asociación buscamos a una persona para encargarse del puesto del servicio de comunicación con la siguiente titulación requerida:  Magisterio Infantil, Primaria o Educación Especial  Audición y Lenguaje  Logopedia  Pedagogía Se trata de una sustitución de una excedencia con posibilidad de prorroga de forma indefinida. Las condiciones de trabajo están ajustadas al convenio colectivo para el sector dirigido a los centros y servicios de atención a personas con discapacidad de Álava. Requisitos Imprescindibles: Grado en Educación  Disponibilidad inmediata a partir de 18 de abril de 2024  Lengua de Signos Española, como mínimo, nivel B1 y con compromiso de cursar el nivel B2  Euskera, como mínimo, nivel B2 Se valorará conocimiento y experiencia de la comunidad sorda Jornada de 37,5 horas semanales. Salario aproximado: 2.232,94 ¿ (14 pagas).",08/04/2024,162024003813,LABORAL TEMPORAL,,"MAESTROS DE EDUCACIÓN ESPECIAL, EN GENERAL",,,,,"Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: MAESTRO, especialidad de educación infantil MAESTRO, especialidad de audición y lenguaje MAESTRO, especialidad de educación especial GRADO en Maestro de Educación Infantil GRADO en Maestro de Educación Primaria DIPLOMATURA en logopedia LICENCIATURA en pedagogía LICENCIATURA en psicopedagogía GRADO en Pedagogía",,,1,8
1,2024-04-14 10:34:56,FISIOTERAPEUTA,Vitoria-Gasteiz,Araba/Álava,"Se necesita Fisioterapeuta, para Residencia de Personas Mayores. Requisito Imprescindible: Titulación de Fisioterapeuta. Contrato Indefinido, de lunes a viernes de 09:30 a 17:30",08/04/2024,162024003812,LABORAL INDEFINIDO,,"FISIOTERAPEUTAS, EN GENERAL",,,,,Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: GRADO en Fisioterapia DIPLOMATURA en fisioterapia,,,1,5
1,2024-04-14 10:34:56,AYUDANTE DE RECEPCION DE ALBERGUE,Vitoria-Gasteiz,Araba/Álava,"Se necesita cubrir puesto de apoyo a la recepción de albergue hostel en verano. Requisitos imprescindibles: : Idiomas Inglés o alguno más como Euskera, Francés (deseable) . Experiencia en trabajos cara al público, hostelería., comercio, turismo o similares... . Experiencia en puestos de programas de reservas y gestión hotelera. Valorable: Otros idiomas Fecha de incorporación: 10 de junio, jornada completa (Tardes, festivos y fines de semana). Salario según convenio hostelería de Alava. Duración aproximada: 4 meses",08/04/2024,162024003811,LABORAL TEMPORAL,,RECEPCIONISTAS DE HOTEL,,,,,Experiencia mínima: 1 año,1 año,,1,19
1,2024-04-14 10:34:56,PERSONAL DE LIMPIEZA,Laudio/Llodio,Araba/Álava,"Se precisa una persona para realizar labores de limpieza en centro educativo de LLodio (limpieza de pasillos, aulas, baños, comedor).  Requisitos imprescindibles:  Certificado de discapacidad igual o superior al 33%  Euskera B1  Se valorará:  Experiencia en puestos similares  Se ofrece:  Contratro temporal de sustitución  Salario bruto aproximado 840 euros/mes  Fecha de incorporación prevista: mayo 2024  Jornada parcial de 4 horas (de 17:00 a 21:00 horas)",08/04/2024,162024003810,LABORAL TEMPORAL,Discapacitados/as,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,,,,,"NIVELES FORMATIVOS REQUERIDOS Desde Estudios primarios completos Hasta Enseñanzas de grado superior de formación profesional específica y equivalentes, artes plásticas y diseño, y deportivas.",,,1,0
1,2024-04-14 10:34:56,RECEPCIONISTA DE CAMPING,Orio,Gipuzkoa,"Nº PUESTOS DE TRABAJO: Dos recepcionistas para el Campig de Orio, un puesto a tiempo parcial y otro puesto a tiempo completo.  REQUISITOS: Euskera: Perfil lingüístico 3 o equivalente.  A VALORAR: 1. Experiencia 1.1. Recepción en el camping de Orio 1.2. En cualquier camping recepción 2. Estudios: Grado en Turismo/Formación Profesional en Turismo 3. Idiomas: Inglés (C1, C2), Alemán (B2, C1, C2), Francés (B2, C1, C2).  TIPO DE CONTRATO: Temporal/Sustitución.  DURACIÓN DEL CONTRATO: 6/4 meses.  TIPO DE JORNADA Y HORARIO: 77%/100%. Mañana y tarde.  FECHA PREVISTA DE INICIO: 22 de abril/20 de mayo.  SALARIO BRUTO MENSUAL APROXIMADO 1.551,72 ¿/ 2.015,23 ¿.",08/04/2024,162024003809,LABORAL TEMPORAL,,RECEPCIONISTAS DE HOTEL,,,,,Idiomas requeridos EUSKERA Lectura C1 - DOMINIO EFICAZ Escritura C1 - DOMINIO EFICAZ Hablado C1 - DOMINIO EFICAZ,,,2,17
1,2024-04-14 10:34:56,CONDUCTOR/A RECOGIDAS,Irun,Gipuzkoa,"Puesto de inserción en Ekocenter de Irun como conductor/a de recogidas. Funciones Manejo del vehículo, gestión de rutas, recogida textil de contenedores, desmontaje de muebles, carga y descarga de mobiliario, manejo de herramientas, atención al cliente en domicilio. Requisitos imprescindibles: Estar en desempleo y de alta en Lanbide, cumplir requisitos para ser candidato-a a empresa de inserción. Permiso de conducir B. Buen nivel de castellano hablado y escrito. A valorar: Experiencia previa. Euskara. Se ofrece: Contrato de 1 año. Jornada completa. Horario: de lunes a viernes de 08:00 a 16:00 horas. Incorporación el 06/05/2024",08/04/2024,162024003805,LABORAL TEMPORAL,,"CONDUCTORES DE FURGONETA, HASTA 3,5 T.",,,DESEMPLEADO-A,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",Idiomas requeridos ESPAÑOL Lectura SUPERIOR Escritura SUPERIOR Hablado SUPERIOR,,,1,10
1,2024-04-14 10:34:56,AUXILIAR EN RESIDENCIA,Baztan,Navarra,Se busca Auxiliar de Enfermería con titulación en vigor para residencia de mayores en Elizondo.  IMPRESCINDIBLE TITULACIÓN OFICIAL EN VIGOR.,08/04/2024,162024003803,LABORAL INDEFINIDO,,AUXILIARES DE ENFERMERÍA,,,,,Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: Certificado profesionalidad SSCS0208 - ATENCIÓN SOCIOSANITARIA A PERSONAS DEPENDIENTES EN INSTITUCIONES SOCIALES TÉCNICO cuidados auxiliares de enfermería,,,7,4
1,2024-04-14 10:34:56,LIMPIADOR/A DE CAMPING,Orio,Gipuzkoa,"-TAREAS: Limpiadora del camping municipal de Orio.  -REQUISITOS IMPRESCINDIBLES: Saber Euskera  -CONDICIONES A VALORAR: 1. Experiencia en limpieza del camping de Orio (0,75pt/mes) limpieza en otro camping (0.5pr/mes) limpieza en alojamientos de cualquier tipo (0.25pt/mes) 2. Estudios de limpieza (1pt)  -CONTRATO: 100% en turnos de mañana y tarde.  -DURACIÓN: 4 meses (a partir del 1 de mayo)  -SALARIO 1898,57 ¿",08/04/2024,162024003800,LABORAL TEMPORAL,,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,,,,,Idiomas requeridos EUSKERA Hablado SUPERIOR,,,1,29
1,2024-04-14 10:34:56,MECANICO-A,Vitoria-Gasteiz,Araba/Álava,"Mecánico de plataformas elevadoras con conocimientos de electricidad, hidráulica y mecánica diesel. Imprescindible: carnet de conducir B Tipo de jornada y horario: jornada partida de 08:00 a 13:00 y de 15:00 a 18:00. Incorporación inmediata",08/04/2024,162024003799,LABORAL INDEFINIDO,,TÉCNICOS DE MANTENIMIENTO MECÁNICO,,,,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",Conocimientos OTROS CONOCIMIENTOS OPERADOR-CONDUCTOR DE CARRETILLA ELEVADORA,,,2,0
1,2024-04-14 10:34:56,GEROCULTOR/A AUXILIAR DE ENFERMERIA,Vitoria-Gasteiz,Araba/Álava,Multinacional de residencias de ancianos necesita incorporar en su plantilla de personal gerocultores o auxiliares de enfermería incorporación inmediata. Contrato temporal. Duración del contrato 4 meses. Jornada de mañana y tarde. Incorporación inmediata. IMPRESCINDIBLE : Vehículo,08/04/2024,162024003798,LABORAL TEMPORAL,,AUXILIARES DE ENFERMERÍA,,,,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: Certificado profesionalidad SSCS0208 - ATENCIÓN SOCIOSANITARIA A PERSONAS DEPENDIENTES EN INSTITUCIONES SOCIALES TÉCNICO cuidados auxiliares de enfermería,,,2,8
1,2024-04-14 10:34:56,TELEOPERADOR TELEFONICO PARA SERVICIO DE ATENCIÓN AL CLIENTE (NO VENTA),Donostia/San Sebastián,Gipuzkoa,"Se precisa incorporar TELEOPERADORES/AS para nuestro servicio de atención telefónica de apoyo al cliente (no ventas). IMPRESCINDIBLE: Título B2 o superior de Euskera (acreditable mediante título oficial), Formación profesional de Grado medio como mínimo, Usuario de Ofimática a nivel medio-avanzado y Experiencia en atención al cliente mínimo 1 año. SE VALORARA: Actitud positiva, habilidades de comunicación, proactividad, resolución y orientación al cliente.SE OFRECE: Contrato temporal de 4 meses aproximadamente a jornada completa, incorporación inmediata y salario según convenio.",08/04/2024,162024003796,LABORAL TEMPORAL,,TELEOPERADORES,Nº de puestos: 2,,,,Experiencia mínima: 1 año,1 año,,2,14
1,2024-04-14 10:34:56,ADMINISTRATIVO COMERCIAL,Arrigorriaga,Bizkaia,"Realización de ofertas y gestión de pedidos. Seguimiento de envíos a clientes y gestiones con las agencias de transporte. Apoyo al almacén en función de las necesidades del mismo. Imprescindible manejo de informática a nivel de usuario y sistemas de gestión ( ERP), y permiso de conducir B. Se valorará manejo de carretilla elevadora y conocimientos de fontanería y/o materiales metálicos.",08/04/2024,162024003795,LABORAL INDEFINIDO,,"EMPLEADOS ADMINISTRATIVOS COMERCIALES, EN GENERAL",,,,"B-AUTOMOVIL <= 3.500 KG, ASIENTOS <=9, CON REMOLQUE <= 750 KG, Y TRICICLOS Y CUATRICICLOS DE MOTOR",Experiencia mínima: 1 año,1 año,,1,25
1,2024-04-14 10:34:56,MECANICO INDUSTRIAL,Arrasate/Mondragon,Gipuzkoa,"Se precisan 10 mecánicos industriales para la construcción y montaje de las nuevas instalaciones y maquinaria y realizar el mantenimiento de las existencias. Realizar las actividades o reajustes oportunos en la maquinaria, piezas o herramientas necesarias para adaptarlas a las necesidades de producción y garantiar su funcionamiento satisfactorio.Identificar y resolver los problemas que surjan en el curso de su trabajo. Cumplir los planes de mantenimiento y de la normativa de seguridad establecida. Requisitos imprescindibles: 24 meses de experiencia en mantenimiento industrial Requisitos a valorar: Conocimientos hidraúlicos, neúmaticos y de mecánica. Tipo de jornada : Intensivo-rotatrivo",08/04/2024,162024003794,LABORAL INDEFINIDO,,MECÁNICOS DE MANTENIMIENTO INDUSTRIAL,,,,,Experiencia mínima: 2 años,2 años,,10,5
1,2024-04-14 10:34:56,PEDAGOGO/A TERAPEUTA (PT PARA LA ESO) MODELO D,Vitoria-Gasteiz,Araba/Álava,"Se precisa: Pedagogo/a que formará parte del equipo de PTs de la ESO del centro educativo. Requisitos Imprescindibles: -Licenciatura o Grado Psicopedagogía, Pedagogía, Psicología -Master de Necesidades Educativas Especiales o Magisterio/Grado en Educación primaria con mención en Educación Especial -Master de Formación de Profesorado o equivalente -Titulación en Euskera (nivel C1) Requisitos a valorar: Experiencia previa en puesto similar. Fecha prevista incorporación: Abril 2024",08/04/2024,162024003793,LABORAL TEMPORAL,,PEDAGOGOS,,,,,"Conocimientos FORMACIÓN REGLADA - CERTIFICADOS DE PROFESIONALIDAD Se debe estar en posesión de alguno de los siguientes títulos o certificados: LICENCIATURA en pedagogía LICENCIATURA en psicopedagogía GRADO en Pedagogía LICENCIATURA en psicología GRADO en Psicología Y, además, también se debe estar en posesión de alguno de los siguientes títulos o certificados: GRADO en Magisterio de Educación Primaria MÁSTER UNIVERSITARIO en Necesidades Educativas Especiales MÁSTER UNIVERSITARIO en Formación del Profesorado de Educación Secundaria",,,1,4
1,2024-04-14 10:34:56,MECANICO-A/MONTADOR-A DE BICICLETAS,Vitoria-Gasteiz,Araba/Álava,Se busca persona con experiencia en montaje de bicicletas desde cero y residencia en Vitoria-Gasteiz.,08/04/2024,162024003792,LABORAL TEMPORAL,,MECÁNICOS REPARADORES DE BICICLETAS,,,,,Experiencia mínima: 1 año,1 año,,1,2
1,2024-04-14 10:34:56,AUXILIAR ADMINISTRATIVO/A OFICINA TURISMO,Deba,Gipuzkoa,"Realizará las funciones propias del auxiliar administrativo de la Oficina de Turismo. REQUISITOS IMPRESCINDIBLES: Titulación: Graduado en ESO, Graduado Escolar o equivalente. Perfil lingüístico 3 en euskera. Nivel de inglés: First Certificate o equivalente nivel de francés: DELF B2 o equivalente (si no se acredita el nivel el Ayuntamiento realizará pruebas para certificar el nivel lingüístico). Se ofrece contrato temporal, de 4 meses de duración. Horario según necesidades. Salario bruto mensual aproximado: 2253,63 euros. Fecha prevista de incorporación: 01/06/2024",08/04/2024,162024003791,LABORAL TEMPORAL,,TÉCNICOS DE INFORMACIÓN TURÍSTICA,,,,,NIVELES FORMATIVOS REQUERIDOS Desde Primera etapa de educación secundaria con título de graduado escolar o equivalente. Hasta Doctorado universitario,,,1,17
1,2024-04-14 10:34:56,TUBERO/A INDUSTRIAL,Arrasate/Mondragon,Gipuzkoa,"Se ofrece 4 puestos de trabajo con contrato indefinido y jornada intensiva, rotativa.  DESCRIPCIÓN DEL PUESTO:  Instalación de tuberías de diametro 40 y presión de 120  Fabricar y montar tuberías a partir de diferentes tipos de complementos estructurales metálicos.  REQUISITOS IMPRESCINDIBLES  24 de experiencia en soldar  REQUISITOS A VALORAR -Conocimientos hidraúlicos, neumáticos y de macánica.",08/04/2024,162024003790,LABORAL INDEFINIDO,,CALDEREROS-TUBEROS (FABRICACIÓN DE CONSTRUCCIONES METÁLICAS),,,,,Experiencia mínima: 2 años,2 años,,4,7
1,2024-04-14 10:34:56,ENGRASADOR/ENGRASADORA ATUNEROS,Bermeo,Bizkaia,Engrasador/engrasadora en buques atuneros en los océanos atlántico e índico. IMPRESCINDIBLE:  Discapacidad reconocida mínima del 33%.  Libreta marítima DIM.  Tarjeta marinero pescador.  Curso formación básica en seguridad.  Reconocimiento médico en vigor.  Vacuna fiebre amarilla.  Certificado Covid UE.  Pasaporte en vigor. CONTRATO: indefinido. Jornada completa (4 meses embarcado y 4 meses de vacaciones).,08/04/2024,162024003785,LABORAL INDEFINIDO,Discapacitados/as,ENGRASADORES DE MÁQUINAS DE BARCOS,,,,,,,,1,1
